BattleId,winning,t1p1,t1p2,t1p3,t1p4,t1p5,t2p1,t2p2,t2p3,t2p4,t2p5
604067708548411465,1,Esmeralda,Moskov,Natalia,Vexana,Yi Sun-shin,Alucard,Cecilion,Faramis,Lesley,Minsitthar
262755221700078307,1,Bane,Cyclops,Edith,Melissa,Ruby,Brody,Kagura,Khufra,Lapu-Lapu,Yi Sun-shin
718774422324896965,1,Cecilion,Hanabi,Harley,Lapu-Lapu,Selena,Atlas,Claude,Martis,Terizla,Yve
238874516339349888,1,Joy,Kaja,Karrie,Lancelot,Pharsa,Estes,Fredrinn,Popol and Kupa,Uranus,Vale
587292081686046268,1,Kagura,Khufra,Ling,Melissa,Uranus,Beatrix,Hanzo,Kaja,Lapu-Lapu,Pharsa
586655902540226957,1,Fanny,Khufra,Pharsa,Uranus,Wanwan,Fredrinn,Hayabusa,Kadita,Melissa,Yve
281858974239411704,1,Atlas,Brody,Cecilion,Julian,Uranus,Franco,Fredrinn,Joy,Kagura,Moskov
704202749340535191,1,Beatrix,Estes,Lancelot,Uranus,Xavier,Alucard,Franco,Hanabi,Luo Yi,X.Borg
640502362797115643,1,Akai,Beatrix,Freya,Gusion,Lolita,Badang,Fanny,Layla,Lunox,Minsitthar
640073858204959802,1,Aamon,Joy,Khaleed,Layla,Mathilda,Kaja,Lapu-Lapu,Lesley,Martis,Valentina
639631884595363663,1,Kaja,Layla,Terizla,Xavier,Yin,Akai,Gloo,Hayabusa,Lesley,Odette
639175883622578738,1,Kaja,Lancelot,Layla,Lunox,Terizla,Faramis,Hayabusa,Karrie,Khufra,Minsitthar
638588701463671706,1,Harley,Kaja,Lancelot,Layla,Terizla,Aamon,Brody,Chou,Gloo,Lunox
237496282809232674,1,Aamon,Atlas,Irithel,Kagura,Khaleed,Beatrix,Fanny,Johnson,Julian,Xavier
236756285713934144,1,Alucard,Claude,Franco,Minsitthar,Pharsa,Khaleed,Khufra,Lancelot,Layla,Xavier
236006508978102548,1,Khaleed,Khufra,Layla,Xavier,Yi Sun-shin,Atlas,Bane,Cecilion,Claude,Lancelot
675716206951520034,1,Hayabusa,Moskov,Natalia,Xavier,Yu Zhong,Brody,Fanny,Layla,Rafaela,Valentina
671646592294541363,1,Fanny,Lapu-Lapu,Layla,Lolita,Xavier,Alice,Diggie,Lesley,Minsitthar,Pharsa
630629950970482323,1,Aamon,Jawhead,Khufra,Layla,Valentina,Argus,Claude,Julian,Minsitthar,Xavier
630303039534746028,1,Diggie,Hayabusa,Joy,Khufra,Layla,Arlott,Atlas,Brody,Dyrroth,Xavier
629729184659358241,1,Brody,Franco,Lapu-Lapu,Ling,Yve,Alpha,Hayabusa,Kadita,Minsitthar,Wanwan
224622036735046853,1,Esmeralda,Hayabusa,Layla,Minsitthar,Pharsa,Estes,Fredrinn,Valentina,Wanwan,Zilong
628065842609860893,1,Badang,Dyrroth,Estes,Miya,Vale,Atlas,Hayabusa,Layla,Valentina,Zilong
287213101945782844,1,Hayabusa,Khufra,Layla,Minsitthar,Xavier,Claude,Grock,Lesley,Tigreal,Valentina
620939070231607519,1,Edith,Franco,Hayabusa,Layla,Xavier,Kagura,Lesley,Saber,Selena,Terizla
284787076783730494,1,Beatrix,Diggie,Hanzo,Yu Zhong,Yve,Dyrroth,Kimmy,Lolita,Minsitthar,Wanwan
284315631108549270,1,Chou,Joy,Layla,Lolita,Thamuz,Brody,Kagura,Khufra,Lapu-Lapu,Martis
283687092709549161,1,Diggie,Kagura,Layla,Martis,Masha,Beatrix,Granger,Khufra,Minsitthar,Yve
243179151607076785,1,Harley,Khufra,Lapu-Lapu,Pharsa,Wanwan,Kaja,Ling,Melissa,Terizla,Xavier
242542435590345379,1,Cecilion,Chou,Guinevere,Lesley,Yi Sun-shin,Brody,Johnson,Kadita,Lancelot,Yu Zhong
241829621343063344,1,Badang,Johnson,Lesley,Yin,Yve,Aamon,Claude,Franco,Harley,Lapu-Lapu
677973427013941141,1,Harith,Harley,Lapu-Lapu,Melissa,Minsitthar,Benedetta,Claude,Edith,Hanzo,Lunox
677616369202754266,1,Franco,Hanzo,Harley,Kaja,Wanwan,Aamon,Julian,Khufra,Melissa,Yu Zhong
637564111245404129,1,Claude,Franco,Harley,Kimmy,Lancelot,Freya,Khufra,Lylia,Martis,Wanwan
637174708035511091,1,Esmeralda,Harley,Khufra,Lesley,Pharsa,Atlas,Claude,Fredrinn,Kimmy,Valentina
233477099658267269,1,Brody,Chou,Ling,Ruby,Valentina,Beatrix,Freya,Julian,Khufra,Nana
233068137167308386,1,Freya,Kagura,Lesley,Lolita,Martis,Alucard,Brody,Faramis,Harley,Khaleed
634514177659092724,1,Badang,Harley,Moskov,Tigreal,Yi Sun-shin,Hayabusa,Lapu-Lapu,Minsitthar,Pharsa,Wanwan
221579400298177431,1,Franco,Freya,Harith,Melissa,Yve,Alpha,Arlott,Beatrix,Kadita,Lunox
622357500360983921,1,Fredrinn,Harley,Khufra,Moskov,Valentina,Brody,Fanny,Kagura,Minsitthar,Selena
662919343303098395,1,Aldous,Brody,Harley,Minsitthar,Valentina,Edith,Fredrinn,Nana,Natan,Rafaela
662378611215497860,1,Brody,Freya,Hanzo,Kagura,Lapu-Lapu,Chou,Harley,Hayabusa,Khufra,Melissa
284125776374196402,1,Beatrix,Grock,Minsitthar,Xavier,Yi Sun-shin,Diggie,Hayabusa,Moskov,Valentina,Yin
278982385533500400,1,Claude,Faramis,Harley,Kadita,Lapu-Lapu,Clint,Grock,Irithel,Kagura,Minsitthar
656009810370668933,1,Freya,Harley,Khufra,Moskov,Vale,Atlas,Chou,Clint,Fanny,Valentina
655552658346648522,1,Faramis,Freya,Harley,Irithel,Yi Sun-shin,Aldous,Brody,Jawhead,Lunox,Selena
655274735307890773,1,Cecilion,Franco,Harley,Terizla,Wanwan,Brody,Edith,Minotaur,Xavier,Yi Sun-shin
654782188458383893,1,Balmond,Claude,Diggie,Grock,Harley,Beatrix,Helcurt,Mathilda,Paquito,Yve
243389325831531170,1,Atlas,Faramis,Hanabi,Hayabusa,Yu Zhong,Clint,Diggie,Freya,Lancelot,Odette
242600344634221929,1,Cecilion,Claude,Mathilda,Minsitthar,Saber,Aamon,Beatrix,Freya,Kadita,Xavier
705148922046144177,1,Esmeralda,Minsitthar,Moskov,Rafaela,Xavier,Hanabi,Joy,Mathilda,Pharsa,Yi Sun-shin
704424704660690813,1,Chou,Gloo,Julian,Vexana,Wanwan,Claude,Edith,Hilda,Martis,Vale
703852030901309863,1,Hayabusa,Lesley,Mathilda,Valir,X.Borg,Akai,Brody,Edith,Kadita,Pharsa
236994669283590286,1,Badang,Beatrix,Ling,Lunox,Selena,Clint,Franco,Harley,Nana,Terizla
236154788428856034,1,Aldous,Beatrix,Edith,Harley,Lolita,Lapu-Lapu,Martis,Melissa,Tigreal,Xavier
235624862478972723,1,Franco,Harley,Hilda,Melissa,Pharsa,Aamon,Claude,Edith,Mathilda,Valir
234793859321639236,1,Kagura,Martis,Mathilda,Minsitthar,Moskov,Claude,Fredrinn,Gloo,Gusion,Kaja
700253032990845926,1,Aldous,Franco,Granger,Moskov,Xavier,Beatrix,Edith,Kagura,Luo Yi,Yu Zhong
693392183512702440,1,Claude,Joy,Mathilda,Ruby,Xavier,Aulus,Bruno,Estes,Moskov,Nana
692733863810471840,1,Brody,Ling,Minsitthar,Vexana,X.Borg,Gatotkaca,Kagura,Lancelot,Mathilda,Moskov
692243666308076370,1,Balmond,Hayabusa,Mathilda,Valir,Wanwan,Argus,Granger,Harley,Kagura,Minotaur
691422060539186300,1,Franco,Helcurt,Jawhead,Moskov,Valentina,Edith,Kagura,Martis,Saber,Selena
690886417987831884,1,Diggie,Hilda,Kaja,Layla,Yi Sun-shin,Akai,Badang,Beatrix,Mathilda,Valentina
689946919661633859,1,Jawhead,Lesley,Mathilda,Vale,X.Borg,Khufra,Lapu-Lapu,Martis,Natan,Valentina
689394144485735745,1,Beatrix,Franco,Harley,Martis,Nana,Brody,Diggie,Hayabusa,Jawhead,Kagura
643079240095266693,1,Claude,Franco,Gusion,Minsitthar,Odette,Hanabi,Karina,Natalia,Xavier,Yu Zhong
286233544459445513,1,Clint,Fanny,Mathilda,Xavier,Yu Zhong,Aldous,Angela,Gloo,Vexana,Wanwan
285362413422665684,1,Franco,Freya,Hanzo,Kadita,Karrie,Argus,Beatrix,Kagura,Karina,Natalia
239957569652784981,1,Aldous,Kimmy,Moskov,Pharsa,Terizla,Alucard,Claude,Faramis,Khufra,Lapu-Lapu
239391291099708202,1,Martis,Natan,Valir,Xavier,Yu Zhong,Angela,Bruno,Karrie,Minsitthar,Pharsa
238549602063742203,1,Grock,Hanzo,Kimmy,Popol and Kupa,Thamuz,Bane,Franco,Lancelot,Moskov,Valentina
237904553810456630,1,Fredrinn,Lolita,Melissa,Xavier,Yin,Aldous,Hayabusa,Kaja,Kimmy,Moskov
237323938656545741,1,Beatrix,Julian,Khufra,Lapu-Lapu,Pharsa,Aldous,Diggie,Fredrinn,Lylia,Moskov
236810926287873970,1,Aldous,Granger,Kagura,Khufra,Moskov,Badang,Claude,Hayabusa,Lolita,Pharsa
235929676308144240,1,Aldous,Claude,Kagura,Martis,Natalia,Badang,Gusion,Hanzo,Kaja,Moskov
632628845929925874,1,Claude,Julian,Kaja,Lapu-Lapu,Valentina,Badang,Chou,Ling,Lunox,Moskov
632498326168766046,1,Chou,Fredrinn,Gloo,Lunox,Moskov,Arlott,Freya,Khufra,Vexana,Wanwan
632375258175864732,1,Alice,Dyrroth,Minsitthar,Natalia,Wanwan,Franco,Gloo,Hayabusa,Karrie,Pharsa
632202402922067754,1,Chou,Fredrinn,Minsitthar,Pharsa,Wanwan,Khufra,Lancelot,Lapu-Lapu,Moskov,Xavier
632087327863304771,1,Claude,Khufra,Lapu-Lapu,Martis,Pharsa,Alice,Arlott,Grock,Julian,Moskov
631938258138393785,1,Julian,Karrie,Khufra,Pharsa,X.Borg,Alice,Beatrix,Grock,Kagura,Lancelot
631761966910760705,1,Chou,Esmeralda,Julian,Moskov,Valentina,Aamon,Claude,Dyrroth,Faramis,Kagura
631592985717465652,1,Ling,Minotaur,Minsitthar,Moskov,Pharsa,Atlas,Chou,Granger,Valentina,Wanwan
631400502463126880,1,Khufra,Lancelot,Lunox,Moskov,Popol and Kupa,Faramis,Franco,Fredrinn,Kimmy,Minsitthar
631127355428001654,1,Fredrinn,Kadita,Luo Yi,Moskov,X.Borg,Argus,Franco,Grock,Melissa,Valentina
630814355391336876,1,Angela,Arlott,Claude,Fredrinn,Pharsa,Brody,Karina,Khufra,Lapu-Lapu,Yve
275773405013255282,1,Estes,Minsitthar,Moskov,Pharsa,Valentina,Beatrix,Faramis,Hylos,Joy,Minotaur
275147499429208051,1,Edith,Lolita,Martis,Melissa,Yve,Esmeralda,Julian,Kaja,Moskov,Pharsa
478597209727930993,1,Grock,Ling,Valentina,Wanwan,Yu Zhong,Irithel,Khufra,Lancelot,Minsitthar,Xavier
478484651520003484,1,Diggie,Fredrinn,Wanwan,Yu Zhong,Yve,Arlott,Beatrix,Grock,Minsitthar,Valentina
455613465337229958,1,Edith,Fanny,Lolita,Lunox,Wanwan,Khufra,Lylia,Martis,Melissa,Minsitthar
455501388165639576,1,Atlas,Gloo,Lancelot,Wanwan,Xavier,Brody,Dyrroth,Hayabusa,Lunox,Minotaur
455390612369139852,1,Kaja,Lancelot,Lapu-Lapu,Wanwan,Xavier,Claude,Gloo,Khufra,Paquito,Valentina
455285969785938800,1,Fredrinn,Kaja,Ling,Moskov,Xavier,Lolita,Minotaur,Miya,Yu Zhong,Yve
455154990463278189,1,Brody,Kaja,Ling,Terizla,Yve,Beatrix,Kagura,Martis,Minotaur,Minsitthar
454754819770367499,1,Brody,Gloo,Kaja,Ling,Pharsa,Hanabi,Lancelot,Minotaur,Minsitthar,Vexana
454696751812523895,1,Chou,Edith,Franco,Wanwan,Xavier,Belerick,Kadita,Lapu-Lapu,Martis,Melissa
454553823890842721,1,Kaja,Lancelot,Lapu-Lapu,Valentina,Wanwan,Kagura,Martis,Melissa,Minotaur,Thamuz
454521654585794579,1,Chou,Kaja,Lapu-Lapu,Pharsa,Wanwan,Aamon,Cecilion,Gloo,Lesley,Minsitthar
454491443785833487,1,Hayabusa,Kaja,Lapu-Lapu,Valentina,Wanwan,Aamon,Clint,Minotaur,Minsitthar,Vale
454425679246595095,1,Fredrinn,Gloo,Lolita,Pharsa,Wanwan,Franco,Kimmy,Lylia,Terizla,Yin
454362873939823988,1,Fredrinn,Joy,Minotaur,Pharsa,Wanwan,Cecilion,Hilda,Kaja,Layla,Saber
454272254424843597,1,Fanny,Kaja,Khaleed,Wanwan,Yve,Brody,Faramis,Franco,Lancelot,Terizla
454186273474543326,1,Lancelot,Minotaur,Terizla,Valentina,Wanwan,Beatrix,Gloo,Khufra,Lunox,Martis
454116682119445090,1,Brody,Kaja,Lancelot,Lapu-Lapu,Valentina,Fredrinn,Minsitthar,Natan,Terizla,Valir
454038943211386347,1,Julian,Kaja,Lancelot,Masha,Melissa,Brody,Helcurt,Khaleed,Minsitthar,Valir
453953078225203570,1,Franco,Fredrinn,Lunox,Wanwan,Yu Zhong,Hanabi,Hilda,Martis,Minotaur,Vexana
453792102850947609,1,Beatrix,Benedetta,Martis,Minotaur,Pharsa,Lancelot,Lolita,Melissa,Minsitthar,Yve
262185232295435881,1,Claude,Khufra,Ling,Pharsa,Phoveus,Aldous,Grock,Hanzo,Valentina,Wanwan
261797224949914100,1,Aamon,Aldous,Johnson,Kadita,Wanwan,Arlott,Beatrix,Franco,Ling,Valentina
260999980235526722,1,Akai,Benedetta,Claude,Fanny,Valentina,Aamon,Aldous,Grock,Harith,Wanwan
260220503800843266,1,Aldous,Hanzo,Johnson,Kadita,Wanwan,Akai,Claude,Grock,Minsitthar,Valentina
259144747637179541,1,Aldous,Hanzo,Johnson,Kadita,Wanwan,Chou,Kaja,Martis,Pharsa,Yu Zhong
258280754836045634,1,Aldous,Hanzo,Johnson,Kadita,Melissa,Baxia,Claude,Kaja,Lapu-Lapu,Pharsa
257346998881122803,1,Aldous,Hanzo,Johnson,Kadita,Wanwan,Benedetta,Grock,Khufra,Moskov,Valentina
256521480397026692,1,Aldous,Hanzo,Johnson,Kadita,Wanwan,Chou,Claude,Lancelot,Phoveus,Valentina
255103140461964877,1,Aldous,Hanzo,Johnson,Kadita,Melissa,Claude,Grock,Lancelot,Lancelot,Valentina
239938963854458674,1,Aldous,Hanzo,Johnson,Kadita,Wanwan,Brody,Franco,Lancelot,Minsitthar,Pharsa
678122080127023507,1,Aamon,Aldous,Johnson,Kadita,Wanwan,Akai,Beatrix,Grock,Minsitthar,Valentina
632420617325478406,1,Akai,Gloo,Melissa,Xavier,Yi Sun-shin,Badang,Brody,Franco,Hayabusa,Lunox
632322309819038938,1,Atlas,Edith,Hayabusa,Valentina,Wanwan,Arlott,Beatrix,Franco,Martis,Pharsa
598948360934210304,1,Aulus,Brody,Gloo,Harley,Kaja,Karrie,Lolita,Martis,Xavier,Yin
598117100078839146,1,Beatrix,Dyrroth,Selena,Xavier,Yi Sun-shin,Gloo,Hanabi,Johnson,Lancelot,Valentina
597363943203745916,1,Aldous,Estes,Lapu-Lapu,Lunox,Moskov,Brody,Gatotkaca,Lancelot,Minsitthar,Xavier
596102700287469648,1,Alucard,Claude,Lolita,Pharsa,Terizla,Franco,Lancelot,Lesley,Martis,Valir
595212864668115572,1,Alice,Belerick,Gloo,Lesley,Xavier,Franco,Irithel,Kagura,Lancelot,Minsitthar
594160430176869127,1,Aldous,Fredrinn,Karrie,Lylia,Yve,Dyrroth,Franco,Lapu-Lapu,Pharsa,Wanwan
593406912524522789,1,Aldous,Karrie,Lapu-Lapu,Selena,Vexana,Bane,Beatrix,Chou,Lancelot,Lolita
592812420331278333,1,Badang,Joy,Kaja,Moskov,Pharsa,Aldous,Khufra,Martis,Melissa,Valir
592149002502867392,1,Aldous,Jawhead,Khufra,Miya,Xavier,Claude,Grock,Martis,Minsitthar,Zhask
606442224167061706,1,Argus,Brody,Kaja,Lancelot,Yve,Fanny,Franco,Jawhead,Karrie,Xavier
605683651338208208,1,Franco,Ling,Martis,Melissa,Xavier,Aldous,Cecilion,Hayabusa,Kadita,Karrie
604834544893722131,1,Aldous,Faramis,Karrie,Lancelot,Rafaela,Dyrroth,Franco,Hanabi,Martis,Vale
604168472775522631,1,Aldous,Kadita,Martis,Pharsa,Wanwan,Faramis,Joy,Karrie,Lancelot,Valir
603104136929898736,1,Grock,Kadita,Moskov,Yi Sun-shin,Yve,Aldous,Change,Claude,Granger,Khufra
645689837181284764,1,Esmeralda,Ling,Melissa,Selena,Valentina,Claude,Jawhead,Joy,Khufra,Pharsa
644695041151150802,1,Aldous,Kadita,Kaja,Karrie,Lancelot,Atlas,Granger,Joy,Lesley,Yve
643979512484537750,1,Karrie,Ling,Lolita,Terizla,Xavier,Aldous,Claude,Fanny,Khufra,Pharsa
643343728475709578,1,Aldous,Karrie,Lancelot,Lolita,Valentina,Chou,Fanny,Joy,Miya,Xavier
642843029778275394,1,Bane,Brody,Kagura,Khufra,Lapu-Lapu,Aldous,Chou,Esmeralda,Hanabi,Nana
586529338444172334,1,Beatrix,Change,Edith,Esmeralda,Kadita,Aamon,Badang,Brody,Kagura,Lolita
586018679717578517,1,Akai,Beatrix,Kagura,Martis,Minotaur,Atlas,Gloo,Julian,Kadita,Natan
585550738735710833,1,Clint,Esmeralda,Kadita,Lolita,Minsitthar,Atlas,Claude,Grock,Harley,Yin
682552313122799256,1,Atlas,Brody,Edith,Gord,Gusion,Badang,Diggie,Lunox,Martis,Moskov
679191002997463367,1,Badang,Brody,Martis,Minsitthar,Yve,Alucard,Johnson,Kadita,Layla,Yu Zhong
274902793667350619,1,Aldous,Johnson,Kadita,Leomord,Lesley,Akai,Brody,Martis,Valentina,Yu Zhong
627818963594503414,1,Brody,Edith,Freya,Kadita,Valir,Aldous,Claude,Estes,Karina,Lunox
627315825355644901,1,Hanabi,Khufra,Lancelot,Martis,Vexana,Brody,Cecilion,Gusion,Saber,Sun
626719026764962208,1,Aamon,Akai,Joy,Vexana,Wanwan,Aldous,Brody,Eudora,Martis,Minsitthar
240312664663581987,1,Arlott,Brody,Hayabusa,Kadita,Lolita,Bane,Clint,Ling,Nana,Valir
604899901411480529,1,Edith,Hanabi,Ling,Vexana,X.Borg,Claude,Freya,Kadita,Minotaur,Yi Sun-shin
652240783294648026,1,Fanny,Faramis,Lapu-Lapu,Moskov,Vexana,Chou,Estes,Hanabi,Helcurt,Kadita
651044639197676180,1,Aldous,Angela,Brody,Harley,Kadita,Clint,Franco,Gloo,Martis,Vale
234685707749997478,1,Karrie,Martis,Minsitthar,Nana,Sun,Balmond,Claude,Gloo,Johnson,Kadita
649689796059116773,1,Diggie,Freya,Karrie,Minsitthar,Nana,Atlas,Badang,Fanny,Kadita,Moskov
277337056576517026,1,Akai,Aldous,Brody,Kadita,Selena,Chou,Claude,Hanzo,Martis,Vexana
276729666596482763,1,Johnson,Joy,Kadita,Wanwan,X.Borg,Aldous,Brody,Franco,Lancelot,Pharsa
699799673422716651,1,Hayabusa,Johnson,Kadita,Lesley,Thamuz,Aldous,Arlott,Atlas,Moskov,Zhask
591316599186866842,1,Beatrix,Chou,Edith,Hayabusa,Vale,Claude,Dyrroth,Fanny,Franco,Pharsa
590882773130231232,1,Brody,Lapu-Lapu,Lolita,Martis,Pharsa,Edith,Estes,Harley,Melissa,Valentina
270880651284265126,1,Edith,Martis,Minsitthar,Miya,Pharsa,Aamon,Joy,Kaja,Karrie,Lylia
581433359747679814,1,Brody,Edith,Fredrinn,Masha,Odette,Atlas,Claude,Harley,Karrie,Minsitthar
580912118221668730,1,Claude,Hanzo,Khufra,Lapu-Lapu,Valentina,Brody,Edith,Kimmy,Lancelot,Minsitthar
580326422121446509,1,Brody,Edith,Gloo,Hanzo,Xavier,Claude,Fanny,Franco,Pharsa,Terizla
579794494716803088,1,Claude,Hanzo,Harith,Lolita,Minsitthar,Angela,Edith,Lancelot,Lesley,Vale
579189548573160271,1,Edith,Kaja,Lancelot,Moskov,Xavier,Cyclops,Franco,Hanzo,Karrie,Minsitthar
578628857772535562,1,Dyrroth,Khufra,Martis,Wanwan,Yve,Beatrix,Edith,Hanzo,Julian,Lolita
666895173054177270,1,Carmilla,Clint,Edith,Yi Sun-shin,Zhask,Arlott,Brody,Estes,Kagura,Martis
666062597938813315,1,Dyrroth,Hanabi,Khufra,Kimmy,Roger,Beatrix,Edith,Estes,Julian,Valentina
665542447334495632,1,Edith,Estes,Kimmy,Popol and Kupa,Xavier,Fanny,Julian,Lesley,Minsitthar,Valentina
664971560281510203,1,Edith,Franco,Lancelot,Luo Yi,Wanwan,Aldous,Kimmy,Lesley,Lylia,Selena
664264793348180936,1,Akai,Claude,Edith,Estes,Valentina,Grock,Kaja,Ling,Moskov,Yve
598508487564050768,1,Beatrix,Edith,Kaja,Pharsa,Yi Sun-shin,Belerick,Change,Helcurt,Lapu-Lapu,Melissa
599799524668459669,1,Edith,Helcurt,Hilda,Melissa,Pharsa,Badang,Harley,Kadita,Lancelot,Moskov
599163886688519676,1,Hayabusa,Karrie,Lapu-Lapu,Selena,Valentina,Cecilion,Edith,Franco,Lancelot,Moskov
218666416039073092,1,Badang,Hayabusa,Kaja,Wanwan,Xavier,Atlas,Hanabi,Harley,Kagura,Lapu-Lapu
217724349322432679,1,Hanabi,Harley,Kagura,Lolita,Paquito,Dyrroth,Khufra,Lesley,Martis,Valentina
216851839601151021,1,Atlas,Grock,Harley,Kagura,Melissa,Franco,Hanabi,Lesley,Minsitthar,Nana
287456274404148172,1,Claude,Harley,Kagura,Lolita,Terizla,Fanny,Khufra,Lapu-Lapu,Melissa,Valentina
286464351707135252,1,Atlas,Cyclops,Edith,Julian,Lesley,Dyrroth,Kagura,Karrie,Minotaur,Terizla
613674399338374482,1,Brody,Fredrinn,Helcurt,Kaja,Valentina,Hanabi,Hanzo,Kagura,Minotaur,Yu Zhong
612982411387510290,1,Esmeralda,Hanabi,Hanzo,Kagura,Minotaur,Kaja,Lapu-Lapu,Ling,Lunox,Wanwan
612449796788099163,1,Beatrix,Faramis,Hayabusa,Lapu-Lapu,Lolita,Hanzo,Kagura,Minotaur,Terizla,Wanwan
611987542342931282,1,Beatrix,Diggie,Hayabusa,Terizla,Valentina,Faramis,Hanabi,Kagura,Minotaur,Yin
611416814203735339,1,Hanabi,Hanzo,Kagura,Minotaur,Terizla,Angela,Lapu-Lapu,Martis,Moskov,Valentina
610517508181492507,1,Hanzo,Kadita,Kagura,Masha,Moskov,Cecilion,Gloo,Karrie,Khufra,Yi Sun-shin
610062851533471147,1,Julian,Khaleed,Khufra,Melissa,Yi Sun-shin,Kagura,Kaja,Ling,Moskov,Uranus
267040276211580110,1,Brody,Dyrroth,Hanzo,Kagura,Kaja,Beatrix,Gloo,Lapu-Lapu,Martis,Xavier
649838908733923814,1,Beatrix,Kagura,Khufra,Martis,Paquito,Grock,Kimmy,Lancelot,Lapu-Lapu,Lesley
266306296365456666,1,Grock,Kaja,Ling,Valentina,Wanwan,Beatrix,Franco,Kagura,Lancelot,Terizla
266050784466048443,1,Arlott,Hayabusa,Kadita,Kagura,Karrie,Franco,Grock,Lancelot,Melissa,Pharsa
265844720525119683,1,Beatrix,Faramis,Hayabusa,Kagura,Yu Zhong,Arlott,Khufra,Lancelot,Melissa,Xavier
265624070875253803,1,Beatrix,Hayabusa,Kagura,Khufra,Terizla,Brody,Chou,Fredrinn,Martis,Valentina
264332780367771982,1,Aamon,Franco,Kagura,Lesley,Thamuz,Brody,Dyrroth,Helcurt,Minsitthar,Pharsa
263843755391448113,1,Bane,Claude,Gloo,Hilda,Ling,Aamon,Franco,Kagura,Moskov,Thamuz
589793114157428893,1,Chou,Gord,Joy,Lesley,Lunox,Esmeralda,Floryn,Hanabi,Ling,Pharsa
583372026380721337,1,Floryn,Fredrinn,Hilda,Lesley,Xavier,Beatrix,Esmeralda,Faramis,Kaja,Ling
257861136531225813,1,Akai,Beatrix,Dyrroth,Floryn,Kagura,Kaja,Lapu-Lapu,Ling,Moskov,Pharsa
256949881909966799,1,Floryn,Kagura,Lancelot,Lapu-Lapu,Wanwan,Claude,Fredrinn,Kadita,Xavier,Yu Zhong
255651685095076111,1,Beatrix,Fanny,Khufra,Lapu-Lapu,Yve,Claude,Floryn,Hanzo,Lunox,Minsitthar
578070245736082149,1,Brody,Floryn,Fredrinn,Valentina,Yin,Joy,Kaja,Lapu-Lapu,Melissa,Pharsa
251017316598438170,1,Floryn,Hayabusa,Karrie,Xavier,Yu Zhong,Lapu-Lapu,Lesley,Lunox,Minsitthar,Yve
243673403558599616,1,Faramis,Floryn,Jawhead,Karina,Melissa,Claude,Fanny,Kadita,Khufra,Yu Zhong
237181612030290605,1,Gloo,Hanabi,Joy,Lolita,Yi Sun-shin,Claude,Floryn,Helcurt,Lunox,Minsitthar
236614075051795991,1,Alice,Claude,Granger,Kaja,Xavier,Floryn,Martis,Melissa,Pharsa,Yu Zhong
233929303879962332,1,Floryn,Lancelot,Lapu-Lapu,Moskov,Xavier,Estes,Julian,Lesley,Minsitthar,Yi Sun-shin
634878953526510775,1,Claude,Floryn,Lolita,Saber,Xavier,Arlott,Khufra,Ling,Moskov,Pharsa
634495013515017892,1,Irithel,Kadita,Minsitthar,Phoveus,Yve,Floryn,Lapu-Lapu,Lesley,Miya,Valentina
231930516294711607,1,Atlas,Badang,Martis,Moskov,Valentina,Floryn,Grock,Hilda,Lesley,Xavier
633866853073138550,1,Grock,Kaja,Ling,Pharsa,Wanwan,Akai,Floryn,Lapu-Lapu,Lesley,Xavier
633642934953160399,1,Arlott,Barats,Beatrix,Change,Floryn,Atlas,Hayabusa,Minsitthar,Moskov,Valentina
230921074426095822,1,Hanzo,Joy,Khufra,Lesley,Yu Zhong,Beatrix,Floryn,Hayabusa,Minsitthar,Valentina
628431541895246976,1,Kimmy,Pharsa,Rafaela,Yi Sun-shin,Zhask,Akai,Edith,Floryn,Hanabi,Kadita
266502606435847193,1,Bruno,Ling,Lolita,Minsitthar,Valentina,Beatrix,Edith,Kimmy,Martis,Pharsa
266164747128473421,1,Beatrix,Khufra,Ling,Terizla,Valentina,Brody,Chou,Cyclops,Fanny,Lapu-Lapu
265810317837271441,1,Beatrix,Faramis,Joy,Lapu-Lapu,Saber,Fanny,Franco,Julian,Moskov,Xavier
265594053349014928,1,Diggie,Gloo,Kagura,Moskov,Yin,Esmeralda,Kaja,Karina,Natan,Xavier
265387727415081258,1,Edith,Joy,Khufra,Layla,Xavier,Claude,Estes,Gord,Grock,Martis
586027660494434624,1,Franco,Gloo,Kagura,Minsitthar,Moskov,Benedetta,Claude,Dyrroth,Pharsa,Selena
585912941917957399,1,Brody,Franco,Gloo,Jawhead,Xavier,Beatrix,Freya,Kadita,Kimmy,Tigreal
695759122809940384,1,Helcurt,Hilda,Lesley,Minsitthar,Pharsa,Arlott,Eudora,Hanabi,Khufra,Ling
695675448257078654,1,Alucard,Arlott,Lesley,Minsitthar,Yve,Akai,Claude,Freya,Joy,Xavier
695562250099023745,1,Kaja,Kimmy,Melissa,Valentina,Yu Zhong,Claude,Edith,Khufra,Lancelot,Pharsa
695404822367753717,1,Joy,Khufra,Moskov,Pharsa,Terizla,Esmeralda,Kaja,Karrie,Ling,Valentina
695314881457606762,1,Khufra,Lapu-Lapu,Martis,Moskov,Pharsa,Hayabusa,Kaja,Valentina,Wanwan,Yu Zhong
585173571887876543,1,Brody,Gloo,Khufra,Ling,Xavier,Arlott,Masha,Minotaur,Nana,Popol and Kupa
